station_name,start_count,end_count,average_lat,average_lng
Westchester Ave & Jackson Ave,610,622,40.816124,-73.908116
Ithaca St & Baxter Ave,625,620,40.746379999999995,-73.88322
E Tremont Ave & E 176 St,614,619,40.84779800000001,-73.901883
Lincoln Ave & E 134 St,625,619,40.80848400000001,-73.928803
Isham St & Broadway,538,618,40.86788000000001,-73.91968499999999
Broadway & Hancock St,625,617,40.686629999999994,-73.9168
Nelson Ave & W 172 St,601,617,40.843965,-73.920999
30 Ave & 21 St,606,614,40.77037430000001,-73.9286078
72 St & Broadway,644,614,40.74750999999999,-73.89372000000002
Ogden Ave & W 165 St,602,613,40.83445699999999,-73.928381
Linden St & Knickerbocker Ave,612,612,40.69714,-73.91565999999999
Eastern Pkwy & Troy Ave,718,612,40.66929,-73.93678999999999
Shore Blvd & Astoria Park,625,611,40.77976999999999,-73.923162
34 St & 4 Ave,571,610,40.655278,-74.00310100000002
Sherman Ave & E 166 St,599,608,40.83130549267296,-73.91744792461395
42 Pl & Northern Blvd,594,608,40.75309099999999,-73.92060300000001
24 Ave & 29 St,633,606,40.77289999999999,-73.91614200000001
71 Ave & Myrtle Ave,580,603,40.70067000000001,-73.89907
50 St & Northern Blvd,608,603,40.753441,-73.91240200000001
Clarkson Ave & Nostrand Ave,580,603,40.65550000000001,-73.94974999999998
Caton Ave & E 10 St,581,600,40.64848099999999,-73.97058000000001
21 Ave & Shore Blvd,581,598,40.783956,-73.916894
E 161 St & Park Ave,606,598,40.824811,-73.916407
Greene Ave & Grandview Ave,626,597,40.709697,-73.90785600000001
Fort Hamilton Pkwy & E 2 St,590,596,40.648005000000005,-73.97934199999999
E 163 St & Union Ave,580,593,40.822545,-73.90182400000002
Ocean Ave & Tennis Ct,565,592,40.64873,-73.96084
MacDonough St & Malcolm X Blvd,612,592,40.68273,-73.92926000000001
Stanhope St & Fairview Ave,663,592,40.70998,-73.91116
E 170 St & Sheridan Ave,607,591,40.838315,-73.912604
Broadway & W 157 St,575,589,40.83402740143528,-73.94510813442649
Morgan Ave & Maspeth Ave,601,588,40.716657,-73.93637
35 St & 23 Ave,560,587,40.77301508291383,-73.91119033098221
Tiebout Ave & E 184 St,586,587,40.85849799999999,-73.89637000000002
Bushwick Ave & McKibbin St,597,586,40.70551699999999,-73.93935999999997
Willis Ave & E 143 St,561,583,40.812299,-73.92037
Van Dam St & Meeker Ave,593,583,40.72532000000001,-73.9368
Fort Washington Ave & W 183 St,783,579,40.85225200000001,-73.937854
E 138 St & Cypress Ave,571,579,40.805559,-73.914718
Madison St & Forest Ave,741,578,40.70555000000001,-73.90245
51 St & Hobart St,582,578,40.7576723402504,-73.90769943594933
Pinehurst Ave & W 187 St,681,578,40.855331,-73.937878
Home St & Westchester Ave,572,578,40.827629,-73.886659
3 Ave & E 169 St,560,577,40.832677999999994,-73.90515800000001
Putnam Ave & Wyckoff Ave,613,577,40.698109999999986,-73.90904
Schenectady Ave & President St,586,576,40.66732,-73.93398
Caton Ave & E 7 St,529,574,40.647718000000005,-73.973663
61 St & Queens Blvd,568,574,40.74091,-73.90273
Newton Rd & 44 St,599,574,40.7595701,-73.91426780000002
21 St & 36 Ave,575,574,40.7601853,-73.9362726
Winthrop St & Nostrand Ave,523,573,40.65707,-73.95005000000002
50 St & Barnett Ave,590,573,40.750097682094825,-73.91349703073502
Maple St & New York Ave,544,571,40.66104000000001,-73.94795
Knickerbocker Ave & Halsey St,578,571,40.69299999999999,-73.90823999999999
Sterling St & Bedford Ave,572,570,40.6627059,-73.9569115
St Mary's St & Jackson Ave,564,568,40.80889100000001,-73.91080999999998
86 St & 35 Ave,626,568,40.752300000000005,-73.88093000000002
Macon St & Howard Ave,556,565,40.68452,-73.92011000000001
Sheridan Ave & E 172 St,574,565,40.840494,-73.91147900000001
Menahan St & Onderdonk Ave,704,565,40.70553,-73.9096
Lefferts Ave & Albany Ave,559,563,40.66288,-73.94019000000002
Icahn Stadium,552,562,40.79346,-73.92389000000003
Hoyt St & Warren St,546,561,40.68435490000001,-73.98901629
Southern Blvd & E 175 St,543,560,40.839335000000005,-73.886445
21 St & 23 Ave,577,560,40.778557,-73.919046
E 2 St & Avenue B,605,558,40.72217444,-73.98368778999999
Fulton Ave & St Paul's Pl,527,558,40.835449999999994,-73.90153
Richards St & Delavan St,528,557,40.6794327,-74.00785040999999
E 156 St & Brook Ave,557,556,40.819822999999985,-73.912411
E 8 St & Caton Ave,477,555,40.648055,-73.97243200000001
Eldert St & Bushwick Ave,558,552,40.68652,-73.91321
E 141 St & St Ann's Ave,549,551,40.80863299999999,-73.91612399999998
Morris Ave & McClellan St,535,545,40.83158400000001,-73.9149
Amsterdam Ave & W 162 St,617,541,40.83618,-73.93978900000002
39 St & 47 Ave,542,539,40.74215636827728,-73.92662644386292
Park Ave & E 162 St,539,539,40.825716,-73.91558499999998
Bradhurst Ave & W 148 St,528,534,40.825125,-73.94161599999998
Bergen Ave & E 152 St,538,532,40.81716599999999,-73.91473700000003
Riverside Dr & Broadway,524,529,40.865364,-73.92791000000001
W 171 St & St Nicholas Ave,621,529,40.842941,-73.93863100000002
50 St & 30 Ave,529,527,40.760083,-73.907107
St Felix Ave & 61 St,537,525,40.69715000000001,-73.89360000000002
E 21 St & Church Ave,504,523,40.650070000000014,-73.96001
W 165 St & Fort Washington Ave,512,519,40.840039999999995,-73.942939
37 St & 24 Ave,517,519,40.77014770000001,-73.91209380000001
Jerome Ave & E Mosholu Pkwy S,493,519,40.87935,-73.88534000000001
Madison St & Seneca Ave,557,517,40.70182999999999,-73.90625
Wales Ave & E 147 St,504,517,40.811314,-73.907729
Pioneer St & Richards St,403,517,40.677774799999995,-74.0094613
Schenectady Ave & Prospect Pl,501,514,40.67350999999999,-73.93363
Cortelyou Rd & E 19 St,493,514,40.64269,-73.96099000000001
Goulden Ave & W 197 St,513,514,40.87156,-73.89714000000001
Sheridan Ave & E 168 St,566,514,40.835334,-73.91539999999999
Albemarle Rd & McDonald Ave,457,514,40.64507400000001,-73.97968100000001
E 6 St & Avenue D,325,513,40.72228087,-73.97668709000001
E 157 St & River Ave,493,513,40.825737,-73.92731100000002
Lexington Ave & E 128 St,480,510,40.806414,-73.93608500000002
Ralph Ave & Fulton St,510,510,40.679219999999994,-73.92192
67 Ave & Fresh Pond Rd,539,507,40.70575000000001,-73.89676
Gerard Ave & E 146 St,496,507,40.817755,-73.92965000000001
39 St & 50 Ave,525,507,40.73824937345944,-73.92737478017807
71 St & 32 Ave,505,505,40.75675,-73.89595
E 16 St & Cortelyou Rd,477,504,40.64173,-73.96363999999997
New York Ave & Lenox Rd,497,502,40.65458,-73.94715999999997
W 160 St & St Nicholas Ave,536,502,40.83446800000001,-73.93986500000003
30 Ave & 12 St,496,501,40.771717105208275,-73.93159255385399
53 St & 2 Ave,470,496,40.64744,-74.01884599999997
Nostrand Ave & Rutland Rd,494,496,40.659499999999994,-73.95041
Dwight St & Van Dyke St,509,496,40.67363551341505,-74.01195555925369
7 Ave & 22 St,549,494,40.65802899999999,-73.989605
38 St & Northern Blvd,481,494,40.752372,-73.925384
W 133 St & 12 Ave,486,494,40.82000299999999,-73.95908899999999
Crotona Park North & Prospect Ave,490,493,40.841092,-73.89231700000002
53 St & Flushing Ave,510,493,40.71435000000001,-73.91405000000002
E Burnside Ave & Ryer Ave,501,492,40.850534999999994,-73.901318
Eastern Pkwy & Rochester Ave,502,491,40.66845999999999,-73.92820000000002
77 St & 31 Ave,488,490,40.75886000000001,-73.89081
Brook Ave & E 141 St,479,490,40.809619,-73.917875
W 170 St & University Ave,528,488,40.84207,-73.926075
W 155 St & Frederick Douglass Blvd,439,486,40.82923000000002,-73.93699600000001
51 St & 43 Ave,593,485,40.744510000000005,-73.91412
Van Sinderen Ave & Truxton St,516,485,40.6786,-73.90369
Judge St & Britton Ave,474,485,40.74454000000001,-73.88112000000001
Jerome Ave & Bedford Park Blvd E,486,484,40.87306999999999,-73.88971
94 St & 57 Ave,477,483,40.73628,-73.86752
Washington Ave & E 167 St,470,483,40.829896,-73.90761799999999
43 St & 23 Ave,484,482,40.769673,-73.90601799999999
Brooklyn Ave & Lefferts Ave,472,482,40.66256399999999,-73.945565
Myrtle Ave & Grove St,489,482,40.699049999999986,-73.91516
Amsterdam Ave & W 156 St,569,482,40.832081,-73.94238599999997
Queens Blvd & Broadway,477,480,40.73672,-73.87728
Nagle Ave & Ellwood St,478,480,40.86012000000001,-73.92848899999998
Broadway & 49 St,479,480,40.755389,-73.911517
5 Ave & 37 St,469,480,40.65265699999999,-74.00235599999999
E 147 St & Bergen Ave,467,479,40.814672999999985,-73.91839000000002
30 St & 4 Ave,478,479,40.65774299999999,-74.001141
5 Ave & 41 St,461,479,40.64998300000001,-74.005144
Anthony Ave & E Tremont Ave,476,478,40.848793,-73.90317800000003
Metropolitan Ave & Flushing Ave,496,478,40.71334000000001,-73.91572
E 149 St & Eagle Ave,467,478,40.81404600000001,-73.91186
Centre St & Seneca Ave,478,478,40.69969,-73.90220000000001
Thomas S. Boyland St & Marion St,465,476,40.681465884812205,-73.91415685415268
Pacific St & Troy Ave,476,476,40.67685999999999,-73.93606999999999
St Ann's Ave & Westchester Ave,472,474,40.81588699999999,-73.911918
3 Ave & E 174 St,476,473,40.84223999999999,-73.8985
Suydam St & St Nicholas Ave,482,473,40.70636,-73.91945
Concourse Village West & E 156 St,475,470,40.823162,-73.923267
St. Nicholas Ave & W 126 St,440,470,40.81143229999999,-73.9518776
Henry St & Bay St,459,470,40.6725058,-74.00494695
Broadway & W 220 St,472,470,40.87241199999999,-73.91280700000003
White St & Johnson Ave,466,469,40.707173999999995,-73.93580999999999
St Johns Pl & Utica Ave,498,469,40.6705,-73.9308
Amsterdam Ave & W 175 St,473,468,40.84404399999999,-73.93365100000003
Harrison Pl & Porter Ave,467,468,40.70686,-73.92850999999999
48 St & 50 Ave,515,466,40.73737000000001,-73.91803
Troy Ave & Park Pl,482,466,40.67251,-73.93641999999998
Manhattan Av & Leonard St,482,466,40.72084,-73.94843999999999
W 168th S & Fort Washington Ave,600,466,40.84210236102173,-73.9422395825386
Popham Ave & W 174 St,503,463,40.84774600000002,-73.92207899999998
59 St & 4 Ave,483,462,40.64126900000001,-74.01765100000001
Park Cir & East Dr,455,460,40.65156600000001,-73.972212
55 St & Northern Blvd,469,460,40.75326,-73.90585
Willis Ave & Bruckner Blvd,453,457,40.805701,-73.92517699999999
Halsey St & Evergreen Ave,458,457,40.68858000000001,-73.91227000000002
43 St & 35 Ave,460,457,40.754138999999995,-73.919543
Grand Concourse & E 171 St,454,456,40.83954899999999,-73.913004
Decatur St & Saratoga Ave,449,453,40.683319999999995,-73.91711000000001
Central Ave & Decatur St,464,451,40.688199999999995,-73.90797999999998
Nagle Ave & Thayer St,416,451,40.861382,-73.92559099999997
Bedford Ave & Maple St,443,450,40.66035,-73.95678999999998
Chauncey St & Howard Ave,434,449,40.68157999999999,-73.91958999999999
Seaman Ave & Beak St,428,449,40.86750500000001,-73.92636300000001
Elmhurst Ave & Roosevelt Ave,446,449,40.74864,-73.87619
34 Ave & 13 St,446,446,40.76387530000001,-73.9364848
Broadway & W 192 St,441,445,40.857994000000005,-73.932173
Morris Ave & E 153 St,436,445,40.82003600000001,-73.92141100000002
Grand Concourse & E Mount Eden Ave,456,444,40.84301,-73.91172000000003
84 St & Roosevelt Ave,602,443,40.747969999999995,-73.88204
Dyckman St & Staff St,428,442,40.868846000000005,-73.93153700000002
12 Ave & 36 St,434,441,40.64354600000001,-73.98641799999999
Forest Ave & Summerfield St,437,441,40.69921999999998,-73.89795
Ditmars Blvd & 79 St,438,441,40.768728,-73.89074500000001
Patchen Ave & Bainbridge St,435,441,40.68142999999999,-73.92564999999999
Sullivan Pl & Bedford Ave,426,441,40.664240599999985,-73.95746859999998
Lefferts Ave & Schenectady Ave,442,441,40.66343,-73.93471999999998
44 St & 6 Ave,465,440,40.647105,-74.00448299999998
Warren St & Roosevelt Ave,487,439,40.74919,-73.87042999999998
Beck St & Leggett Ave,431,438,40.81507699999999,-73.89993900000002
46 St & 25 Ave,464,438,40.76575299999999,-73.90675999999999
85 St & Northern Blvd,439,437,40.75601000000001,-73.88265999999999
Brook Ave & E 157 St,401,437,40.820713000000005,-73.911759
Rogers Ave & Lenox Rd,430,437,40.65377999999998,-73.95273
Longwood Ave & Southern Blvd,430,437,40.81634300000001,-73.89644699999997
7 Ave & 40 St,458,435,40.648169,-74.00005699999998
Amsterdam Ave & W 167 St,428,433,40.83944300000001,-73.937044
35 St & 21 Ave,431,430,40.776745,-73.90655800000002
Flatbush Ave & Eastern Pkwy,548,429,40.66875700000002,-73.96643800000001
Grand Concourse & E 175 St,421,428,40.84627592921953,-73.90931278467178
E 169 St & Webster Ave,421,427,40.83401500000001,-73.908863
39 Dr & 52 St,427,427,40.74732,-73.91197
Bay St & Court St,389,427,40.67140899999999,-74.00132800000003
Metropolitan Ave & Stewart Ave,468,426,40.714010000000016,-73.92793000000003
39 Ave & 45 St,426,422,40.74947822183476,-73.91826465725897
Amory Ct & Metropolitan Ave,431,420,40.71301,-73.90967999999998
41 St & 4 Ave,425,420,40.651353999999984,-74.007168
E 2 St & Avenue C,452,419,40.72087359999999,-73.98085794999999
Henry St & W 9 St,408,419,40.67637439999999,-74.00324956999998
3 Ave & E 163 St,416,418,40.823871999999994,-73.90869899999998
92 St & 35 Ave,473,417,40.7529,-73.87536
Tinton Ave & E 165 St,401,417,40.824796,-73.90242
Buffalo Ave & E New York Ave,422,417,40.66590999999999,-73.92602
Myrtle Ave & 65 St,419,417,40.70117,-73.8904
Longfellow Ave & Aldus St,414,416,40.82319448542358,-73.88762910982096
Wakeman Pl & Ridge Blvd,413,416,40.639420999999984,-74.02682300000001
Broadway & W 165 St,425,416,40.839137,-73.94140900000001
Bleecker St & Forest Ave,541,413,40.71069999999999,-73.90525000000001
Skillman Ave & 54 St,426,412,40.74550199999999,-73.90988700000001
Prospect Ave & E 151 St,404,411,40.814232,-73.90392699999998
E 128 St & Madison Ave,420,411,40.80756000000002,-73.93918199999997
Carroll St & Utica Ave,398,410,40.666190000000014,-73.93161999999998
Riverside Dr & W 148 St,437,409,40.82911399999999,-73.950426
River Ave & McClellan St,406,405,40.83406,-73.92242999999999
Picnic Point,403,405,40.685125595154155,-74.02535319328308
E 141 St & Jackson Ave,398,405,40.806896,-73.91183699999999
4 Ave & Shore Road Dr,400,404,40.637032999999995,-74.02214100000003
Prospect Ave & Vanderbilt St,401,404,40.653368,-73.97629099999999
Jerome Ave & W 195 St,411,404,40.868739999999995,-73.89657
University Ave & Macombs Rd,432,402,40.8496401,-73.9161206
Clay Ave & Claremont Pkwy,392,401,40.83999,-73.90548999999999
Frederick Douglass Blvd & Harlem River Dr,376,401,40.830701999999995,-73.936371
Davidson Ave & W Burnside Ave,407,401,40.853646000000005,-73.908731
E 160 St & Tinton Ave,392,401,40.82030199999999,-73.90394400000001
Botanical Sq & Webster Ave,378,401,40.86813999999998,-73.88144999999999
37 Ave & 63 St,398,400,40.748929999999994,-73.89981
Convent Ave & W 151 St,440,400,40.828309999999995,-73.94292399999999
46 St & 30 Rd,410,399,40.760720000000006,-73.91098899999999
Albemarle Rd & E 21 St,388,398,40.64740999999999,-73.95933000000001
E 165 St & Clay Ave,397,398,40.82809,-73.91287999999999
St Nicholas Ave & W 155 St,445,398,40.83066300000001,-73.941323
E 156 St & Courtlandt Ave,384,397,40.82123860171999,-73.9173299074173
New York Ave & Montgomery St,390,397,40.66509000000001,-73.94823999999997
Nelson Ave & 167 St,409,397,40.83670566862805,-73.92608866095543
Goble Pl & Macombs Rd,379,395,40.84407499999999,-73.91725599999997
Van Dam St & Greenpoint Ave,397,395,40.73443564069459,-73.93790781497955
Schenectady Ave & Pacific St,398,395,40.676859999999984,-73.93327
Melrose Ave & E 154 St,366,395,40.819609000000014,-73.916071
Wilkins Ave & Crotona Park E,393,395,40.835302000000006,-73.89513299999999
E 171 St & Webster Ave,387,393,40.83837900000001,-73.905838
Valentine Ave & E 181 St,398,392,40.854123869116,-73.89932222664356
46 St & 7 Ave,427,391,40.644743,-74.00375399999999
E 174 St & Longfellow Ave,376,390,40.836274,-73.88430800000002
Moffat St & Bushwick,383,390,40.68457999999999,-73.90925000000001
Audubon Ave & W 179 St,382,390,40.847305,-73.93329100000001
86 St & 37 Ave,416,388,40.75,-73.88062000000001
Jerome Ave & W 193 St,387,387,40.866589999999995,-73.89794000000002
Boone Ave & E 172 St,390,387,40.832649,-73.885272
Prospect Ave & E 167 St,389,386,40.826303,-73.89875099999999
Freeman St & Southern Blvd,378,385,40.83005100000001,-73.89210300000002
47 Ave & 48 St,428,384,40.74086,-73.91707999999998
Amsterdam Ave & W 183 St,408,384,40.84924999999999,-73.93021999999999
Wyckoff Ave & Cooper Ave,378,384,40.69338,-73.90061000000001
64 St & Woodbine St,421,383,40.70808999999999,-73.89549
Church Ave & Nostrand Ave,374,383,40.65073999999999,-73.94985999999999
Empire Blvd & New York Ave,372,382,40.66403,-73.94768999999998
University Ave & W Burnside Ave,378,381,40.85501,-73.910751
33 St & 47 Ave,380,381,40.74283000000001,-73.9321
Grand Concourse & E 156 St,370,381,40.82342899999999,-73.92468899999999
Linden Blvd & Nostrand Ave,372,380,40.652719999999995,-73.94993999999998
E 135 St & St Ann's Ave,385,379,40.805089,-73.91888900000001
E 153 St & E 157 St,382,379,40.826677,-73.92932700000001
Grove St & Fresh Pond Rd,378,378,40.71032000000001,-73.89954999999999
W Mosholu Pkwy S & Sedgwick Ave,348,377,40.882259999999995,-73.88702
Carroll St & Rochester Ave,369,377,40.66598,-73.9284
Lenox Ave & W 146 St,377,376,40.821110999999995,-73.935971
Clarkson Ave & E 37 St,368,376,40.65577,-73.94320000000002
Woodside Ave & 69 St,391,375,40.742799999999995,-73.89584000000002
30 St & 48 Ave,376,375,40.7413272,-73.93799899999999
E 158 St & Melrose Ave,371,374,40.822215000000014,-73.91468799999998
Lexington Ave & Patchen Ave,379,374,40.6904,-73.92769999999999
Old Broadway & W 133 St,346,373,40.81821200000002,-73.95527700000001
Madison Av & E 51 St,392,372,40.75862999999999,-73.97513000000001
Rugby Rd & Beverley Rd,358,372,40.64435000000001,-73.96591
Harlem River Dr & W 155 St,361,371,40.830476,-73.939929
Ogden Ave & W 164 St,379,370,40.832812,-73.92937200000001
W 204 St & Vermilyea Ave,357,369,40.86614099999999,-73.922648
Fulton Ave & E 172 St,358,369,40.839229,-73.899047
72 St & Northern Blvd,372,367,40.754729999999995,-73.89458000000002
Andrew Ave N & Hall of Fame Tce,387,366,40.85833999999999,-73.91007999999998
Greenpoint Ave & Monitor St,354,366,40.73223999999999,-73.94383000000002
7 Ave & 62 St,327,366,40.63556,-74.01298
Paul Ave & W 205 St,352,366,40.87704,-73.88942999999999
Broadway & Furman Ave,454,366,40.68139000000001,-73.90755999999999
Beverley Rd & Nostrand Ave,376,365,40.64507,-73.94880000000002
Knickerbocker Ave & Moffat St,368,365,40.690434,-73.90373699999999
Sterling Pl & Schenectady Ave,378,365,40.671600000000005,-73.93377999999998
23 Rd & 31 St,371,364,40.77336750284339,-73.91382560133934
Maple St & Albany Ave,348,364,40.66154999999999,-73.93974000000001
W 190 St & Broadway,367,363,40.85648733523577,-73.93296986818314
93 St & Northern Blvd,351,363,40.75639999999999,-73.87504
E 171 St & 3 Ave,354,362,40.83711900000001,-73.90218500000002
E 170 St & Clay Ave,356,362,40.837213000000006,-73.90834500000001
Elmhurst Ave & Forley St,370,361,40.74615,-73.87762999999998
Turner Pl & Coney Island Ave,356,360,40.645210000000006,-73.97073
90 St & 32 Ave,350,358,40.75836,-73.87824
Walton Ave & E 176 St,363,358,40.84832999999999,-73.90971
34 Ave & Junction Blvd,362,357,40.75502,-73.87284999999997
69 St & 38 Ave,349,356,40.74694504524519,-73.89650255441666
Grand Ave & W 181 St,364,356,40.85630200000001,-73.90730199999999
57 St & 4 Ave,351,355,40.64262200000001,-74.01686599999998
62 St & Northern Blvd,348,355,40.75417600000001,-73.90031799999998
31 Ave & 57 St,360,355,40.757357000000006,-73.90472599999998
32 Ave & 81 St,379,354,40.75763,-73.88681999999999
St Nicholas Ave & W 157 St,357,354,40.832314,-73.94102
Dahill Rd & 12 Ave,340,351,40.64603699999999,-73.98096299999999
Bushwick Ave & Furman Ave,433,350,40.68281,-73.90623000000001
46 St & 28 Ave,360,349,40.763328,-73.90878199999999
Prospect Ave & Longwood Ave,376,349,40.81899,-73.90201999999998
Crown St & Troy Ave,359,349,40.66559,-73.93712
21 St & 38 Ave,343,349,40.757631399999994,-73.93912239999997
50 St & 7 Ave,366,349,40.642501,-74.00605500000002
River Ave & E 153 St,345,348,40.82441,-73.92818
W 140 St & Riverside Dr,347,347,40.824013,-73.954743
Columbia St & W 9 St,324,346,40.67699929999999,-74.00647133999999
29 St & 5 Ave,343,345,40.65698600000001,-73.998194
3 Ave & Franklin Ave,343,345,40.82695999999999,-73.90745100000001
New York Ave & Hawthorne St,329,343,40.65794,-73.94735000000003
E 182 St & Morris Ave,346,342,40.856708018312546,-73.90265285968779
Fresh Pond Rd & 69 Ave,347,341,40.70311,-73.89547000000002
Bedford Ave & Albemarle Rd,322,341,40.64796,-73.9556
Sherman Ave & Thayer St,324,340,40.86312399999999,-73.92699400000001
Greenwood Ave & E 4 St,329,340,40.650738999999994,-73.97773900000001
57 St & Woodside Ave,333,339,40.74578861252213,-73.90727783398738
Amsterdam Ave & W 172 St,387,338,40.842173,-73.935111
Creston Ave & E 178 St,334,336,40.850885,-73.906469
Church Ave & Story St,333,336,40.642031,-73.98107300000001
Margaret Corbin Plz & Ft Washington Ave,333,335,40.859166000000016,-73.93387199999998
Forley St & Lamont Ave,335,334,40.74463000000001,-73.87386
Buchanan Pl & Grand Ave,332,334,40.85833999999999,-73.90625999999999
W 53 St & 10 Ave,337,333,40.766696710000005,-73.99061728000001
Grand Concourse & E 192 St,340,332,40.86448000000001,-73.89522
Clinton St & Centre St,319,331,40.67434000000001,-74.00194697999999
Brook Ave & E 148 St,318,330,40.814383,-73.91536799999999
Bradley Ave & Greenpoint Ave,319,329,40.73565914819228,-73.93478840589523
Metropolitan Ave & Vandervoort Ave,328,329,40.714290000000005,-73.93323
57 St & 43 Ave,350,329,40.74324000000001,-73.90800000000002
W 176 St & Montgomery Ave,360,328,40.849629,-73.91920500000002
32 Ave & 75 St,321,328,40.75704000000002,-73.8924
Gerard Ave & E 165 St,285,327,40.83172999999999,-73.92239399999998
76 St & 21 Ave,321,326,40.770280000000014,-73.89367500000002
W 218 St & Broadway,304,325,40.87139,-73.91431800000001
Bedford Ave & Beverley Rd,322,325,40.64491,-73.95487
Webster Ave & Ford St,314,324,40.85555999999999,-73.89615000000002
St Ann's Ave & Bruckner Blvd,313,324,40.803399000000006,-73.919763
W Fordham Rd & Loring Pl N,328,322,40.862950000000005,-73.90741000000001
Schenectady Ave & Maple St,242,322,40.66178,-73.93444999999997
49 St & 25 Ave,461,322,40.764496,-73.904632
Myrtle Ave & Linden St,330,322,40.69943,-73.91337
E 167 St & Franklin Ave,324,320,40.828950000000006,-73.90521
University Ave & Brandt Pl,335,319,40.848354,-73.91838900000002
E 144 St & Brook Ave,320,319,40.811674999999994,-73.91703699999998
Lewis Ave & Fulton St,317,315,40.67972,-73.93467
E 3 St & Church Ave,310,313,40.64381700000001,-73.977433
Stuyvesant Walk & 1 Ave Loop,326,313,40.73233977715106,-73.97898383438587
W 204 St & Nagle Ave,267,312,40.86321099999999,-73.92082700000002
W Burnside Ave & University Ave,318,312,40.853686,-73.91249800000001
South St & Broad St,327,311,40.70188858913367,-74.01089876890182
E 19 St & Beverley Rd,281,310,40.644830000000006,-73.9613
W 163 St & Riverside Dr,320,310,40.83927799999999,-73.94544599999999
53 St & Roosevelt Ave,393,310,40.74462,-73.91143
W 190 St & St Nicholas Ave,324,309,40.85478799999999,-73.92951300000001
20 Ave & 42 St,302,308,40.77541500000001,-73.90006300000002
Queens Blvd & 56 St,330,307,40.74193000000001,-73.90913
Dwight St & Dikeman St,255,307,40.674875038561694,-74.01048018571483
E 128 St & 3 Ave,299,306,40.805631,-73.934077
Intervale Ave & Westchester Ave,318,306,40.821966999999994,-73.896752
Grand Concourse & E 196 St,311,306,40.86766999999999,-73.89286
Fulton Ave & E 168 St,306,305,40.830471,-73.90455599999999
10 Ave & W 207 St,289,304,40.86463200000001,-73.91859799999999
Clay Ave & E 173 St,294,302,40.843264,-73.90486699999998
Seaman Ave & Isham St,288,301,40.869898661940454,-73.92076313495636
Dyckman St & Henshaw St,261,300,40.867357,-73.92935999999999
Featherbed Ln & Nelson Ave,308,300,40.846011,-73.91963699999998
Rogers Pl & E 165 St,302,300,40.823883664417615,-73.8974027708582
Gerard Ave & McClellan St,295,300,40.833909,-73.92111999999999
Lincoln Pl & Classon Ave,293,300,40.6721683,-73.9609
65 St & Roosevelt Ave,291,299,40.74589,-73.89914999999999
20 Ave & 48 St,295,298,40.772899,-73.89684899999999
34 Ave & 89 St,275,296,40.754369999999994,-73.87833
Somers St & Rockaway Ave,303,296,40.67872,-73.91105000000002
39 Ave & 56 St,287,295,40.74838,-73.90699000000001
Grand Concourse & E 199 St,306,295,40.87141999999999,-73.88839
Anthony Ave & E 175 St,295,295,40.846465,-73.903869
Columbia St & Lorraine St,193,295,40.674705500000016,-74.00755719999998
Jerome Ave & E Mosholu Parkway S,304,294,40.879349999999995,-73.88534
Edgecombe Ave & W 150 St,300,292,40.82688100000001,-73.94142699999999
Bronx Shore Comfort Station,295,291,40.800459999999994,-73.92404
Bedford Park Blvd & Paul Ave,289,290,40.87443999999999,-73.89186
Sedgwick Ave & W Tremont Ave,294,290,40.85304455868985,-73.91830623149872
Willow Ave & E 133 St,275,290,40.800932999999986,-73.913863
61 St & 60 Ln,299,290,40.70055000000001,-73.8943
55 Ave & 90 St,275,289,40.73676,-73.87318
Grand Ave & Remsen Pl,289,289,40.72352999999999,-73.89967000000001
46 St & 6 Ave,336,288,40.645920999999994,-74.00570800000001
Clarkson Ave & Utica Ave,270,287,40.65666,-73.93109
St Ann's Ave & E 144 St,287,286,40.811111999999994,-73.914932
Walton Ave & E 153 St,275,286,40.822351,-73.92690700000003
Grand Concourse & E 197 St,278,285,40.86945000000001,-73.89148
64 St & 51 Ave,234,284,40.73577,-73.90184
Winthrop St & Albany Ave,280,284,40.6577,-73.9398
65 St & Broadway,283,283,40.7493722738996,-73.89738768339157
Jerome Ave & E 164 St,282,283,40.831444,-73.926226
Morris Ave & E 171 St,285,283,40.83899000000001,-73.91089999999998
Martense Ave & 108 St,262,283,40.74213999999999,-73.85418
32 Ave & 77 St,285,282,40.75727,-73.89024
W 159 St & Edgecombe Ave,285,281,40.833303,-73.939326
3 Ave & 17 St,275,281,40.666168,-73.995549
Pacific St & Ralph Ave,283,279,40.67607,-73.92170999999999
E New York Ave & Troy Ave,278,279,40.66226999999999,-73.93762
20 Ave & 21 St,277,279,40.784003,-73.91229699999997
Woodside Ave & 55 St,282,279,40.74679,-73.90893
48 St & Barnett Ave,281,279,40.750016404259334,-73.91540944576263
Thomas S. Boyland St & Macon St,277,277,40.684909999999995,-73.91493000000001
48 Ave & 37 St,295,277,40.74034668087185,-73.92886072397232
87 St & Roosevelt Ave,269,277,40.74824999999999,-73.87936
McDonald Ave & Vanderbilt St,274,277,40.651654,-73.98123099999998
E 138 St & Grand Concourse,280,277,40.813224000000005,-73.93060499999999
43 Ave & 40 St,281,276,40.74562000000001,-73.92402000000001
Park Pl & Buffalo Ave,274,276,40.67202,-73.92539
90 St & 51 Ave,260,273,40.73937000000001,-73.87410999999999
Edgecombe Ave & W 167 St,356,273,40.838191,-73.936085
E 17 St & Beverley Rd,246,272,40.644659999999995,-73.96321999999998
